language_code,language,seed,ranking_method,top_k,num_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
en,English,55,welch_bonferroni,20,20,458,381,RF,0.8296943231441049,{'clf__n_estimators': 200},0.8198099290780142
en,English,55,welch_bonferroni,50,50,458,381,RF,0.8318777292576419,{'clf__n_estimators': 200},0.8267446808510638
en,English,55,welch_bonferroni,100,70,458,381,RF,0.8406113537117904,{'clf__n_estimators': 200},0.8310070921985815
en,English,55,welch_bonferroni,all,193,458,381,RF,0.8362445414847162,{'clf__n_estimators': 50},0.7927007092198581
es,Spanish,55,anova,5,5,64,25,RF,0.671875,{'clf__n_estimators': 100},0.6536231884057971
es,Spanish,55,anova,10,10,64,25,RF,0.640625,{'clf__n_estimators': 50},0.6621256038647344
es,Spanish,55,anova,20,20,64,25,SVM,0.703125,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6885024154589371
es,Spanish,55,anova,50,50,64,25,RF,0.78125,{'clf__n_estimators': 50},0.6623188405797101
es,Spanish,55,anova,100,69,64,25,RF,0.75,{'clf__n_estimators': 50},0.6930434782608695
es,Spanish,55,anova,all,69,64,25,RF,0.796875,{'clf__n_estimators': 200},0.6619323671497583
es,Spanish,55,welch,5,5,64,25,SVM,0.671875,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.7059903381642513
es,Spanish,55,welch,10,10,64,25,SVM,0.671875,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6755555555555556
es,Spanish,55,welch,20,20,64,25,DT,0.71875,{'clf__max_depth': 20},0.5709178743961353
es,Spanish,55,welch,50,50,64,25,RF,0.734375,{'clf__n_estimators': 50},0.6577777777777778
es,Spanish,55,welch,100,69,64,25,RF,0.796875,{'clf__n_estimators': 50},0.6623188405797101
es,Spanish,55,welch,all,69,64,25,RF,0.796875,{'clf__n_estimators': 200},0.6619323671497583
es,Spanish,55,welch_bonferroni,5,5,64,25,SVM,0.671875,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.7105314009661836
es,Spanish,55,welch_bonferroni,10,10,64,25,LR,0.625,{'clf__C': 10},0.671304347826087
es,Spanish,55,welch_bonferroni,20,20,64,25,SVM,0.71875,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6794202898550725
es,Spanish,55,welch_bonferroni,50,50,64,25,RF,0.78125,{'clf__n_estimators': 50},0.6266666666666666
es,Spanish,55,welch_bonferroni,100,69,64,25,RF,0.765625,{'clf__n_estimators': 50},0.68
es,Spanish,55,welch_bonferroni,all,69,64,25,RF,0.796875,{'clf__n_estimators': 200},0.6619323671497583
zh,Chinese,55,anova,5,5,67,45,RF,0.6716417910447762,{'clf__n_estimators': 50},0.6602882882882882
zh,Chinese,55,anova,10,10,67,45,RF,0.7761194029850746,{'clf__n_estimators': 100},0.6657297297297297
zh,Chinese,55,anova,20,20,67,45,RF,0.7611940298507462,{'clf__n_estimators': 200},0.7116036036036035
zh,Chinese,55,anova,50,50,67,45,RF,0.7761194029850746,{'clf__n_estimators': 50},0.6952792792792792
zh,Chinese,55,anova,100,100,67,45,DT,0.8208955223880597,{'clf__max_depth': 10},0.7062342342342343
zh,Chinese,55,anova,all,192,67,45,RF,0.8507462686567164,{'clf__n_estimators': 50},0.6846486486486487
zh,Chinese,55,welch,5,5,67,45,RF,0.6865671641791045,{'clf__n_estimators': 100},0.646882882882883
zh,Chinese,55,welch,10,10,67,45,SVM,0.7313432835820896,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6602162162162162
zh,Chinese,55,welch,20,20,67,45,SVM,0.7611940298507462,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6628108108108107
zh,Chinese,55,welch,50,50,67,45,LR,0.8507462686567164,{'clf__C': 10},0.670990990990991
zh,Chinese,55,welch,100,100,67,45,LR,0.7910447761194029,{'clf__C': 1},0.6628828828828829
zh,Chinese,55,welch,all,192,67,45,RF,0.8507462686567164,{'clf__n_estimators': 50},0.6846486486486487
zh,Chinese,55,welch_bonferroni,5,5,67,45,RF,0.7014925373134329,{'clf__n_estimators': 100},0.6441441441441442
zh,Chinese,55,welch_bonferroni,10,10,67,45,RF,0.7164179104477612,{'clf__n_estimators': 200},0.6628468468468468
zh,Chinese,55,welch_bonferroni,20,20,67,45,SVM,0.7611940298507462,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6628108108108107
zh,Chinese,55,welch_bonferroni,50,50,67,45,LR,0.8507462686567164,{'clf__C': 10},0.6763963963963964
zh,Chinese,55,welch_bonferroni,100,100,67,45,SVM,0.8059701492537313,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7059819819819819
zh,Chinese,55,welch_bonferroni,all,192,67,45,RF,0.8507462686567164,{'clf__n_estimators': 50},0.6846486486486487
el,Greek,55,anova,5,5,43,29,LR,0.7906976744186046,{'clf__C': 0.1},0.6267226890756303
el,Greek,55,anova,10,10,43,29,LR,0.6976744186046512,{'clf__C': 0.1},0.6499159663865546
el,Greek,55,anova,20,20,43,29,LR,0.6976744186046512,{'clf__C': 0.1},0.6500840336134455
el,Greek,55,anova,50,50,43,29,DT,0.813953488372093,{'clf__max_depth': 10},0.6858823529411765
el,Greek,55,anova,100,100,43,29,DT,0.7441860465116279,{'clf__max_depth': 10},0.6448739495798319
el,Greek,55,anova,all,192,43,29,RF,0.7674418604651163,{'clf__n_estimators': 200},0.7559663865546218
el,Greek,55,welch,5,5,43,29,LR,0.6511627906976745,{'clf__C': 0.1},0.6218487394957983
el,Greek,55,welch,10,10,43,29,SVM,0.6744186046511628,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7438655462184874
el,Greek,55,welch,20,20,43,29,SVM,0.6744186046511628,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7672268907563027
el,Greek,55,welch,50,50,43,29,DT,0.7441860465116279,{'clf__max_depth': 10},0.7097478991596639
el,Greek,55,welch,100,100,43,29,SVM,0.7441860465116279,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7324369747899159
el,Greek,55,welch,all,192,43,29,RF,0.7674418604651163,{'clf__n_estimators': 200},0.7559663865546218
el,Greek,55,welch_bonferroni,5,5,43,29,LR,0.6511627906976745,{'clf__C': 0.1},0.6218487394957983
el,Greek,55,welch_bonferroni,10,10,43,29,SVM,0.6511627906976745,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.773109243697479
el,Greek,55,welch_bonferroni,20,20,43,29,SVM,0.6744186046511628,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7791596638655462
el,Greek,55,welch_bonferroni,50,50,43,29,DT,0.7441860465116279,{'clf__max_depth': 10},0.6865546218487395
el,Greek,55,welch_bonferroni,100,100,43,29,DT,0.7441860465116279,{'clf__max_depth': 10},0.6228571428571429
el,Greek,55,welch_bonferroni,all,192,43,29,RF,0.7674418604651163,{'clf__n_estimators': 200},0.7559663865546218
en,English,56,anova,5,5,462,381,RF,0.8246753246753247,{'clf__n_estimators': 200},0.8065811051693406
en,English,56,anova,10,10,462,381,RF,0.7748917748917749,{'clf__n_estimators': 50},0.7840869875222817
en,English,56,anova,20,20,462,381,RF,0.8203463203463204,{'clf__n_estimators': 200},0.8081283422459894
en,English,56,anova,50,50,462,381,RF,0.8484848484848485,{'clf__n_estimators': 100},0.8300434937611408
en,English,56,anova,100,100,462,381,RF,0.8463203463203464,{'clf__n_estimators': 100},0.8039073083778966
en,English,56,anova,all,193,462,381,RF,0.8463203463203464,{'clf__n_estimators': 50},0.7959130124777183
en,English,56,welch,5,5,462,381,RF,0.8051948051948052,{'clf__n_estimators': 100},0.7959130124777183
en,English,56,welch,10,10,462,381,SVM,0.7792207792207793,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7579907308377896
en,English,56,welch,20,20,462,381,RF,0.8268398268398268,{'clf__n_estimators': 50},0.8027778966131909
en,English,56,welch,50,50,462,381,RF,0.8441558441558441,{'clf__n_estimators': 100},0.8161754010695187
en,English,56,welch,100,70,462,381,RF,0.8528138528138528,{'clf__n_estimators': 100},0.8332363636363637
en,English,56,welch,all,193,462,381,RF,0.8463203463203464,{'clf__n_estimators': 50},0.7959130124777183
en,English,56,welch_bonferroni,5,5,462,381,RF,0.7705627705627706,{'clf__n_estimators': 50},0.7600484848484849
en,English,56,welch_bonferroni,10,10,462,381,RF,0.8376623376623377,{'clf__n_estimators': 100},0.8076064171122994
en,English,56,welch_bonferroni,20,20,462,381,RF,0.8398268398268398,{'clf__n_estimators': 200},0.8129411764705882
en,English,56,welch_bonferroni,50,50,462,381,RF,0.8441558441558441,{'clf__n_estimators': 50},0.8166973262032086
en,English,56,welch_bonferroni,100,70,462,381,RF,0.8506493506493507,{'clf__n_estimators': 200},0.8337754010695188
en,English,56,welch_bonferroni,all,193,462,381,RF,0.8463203463203464,{'clf__n_estimators': 50},0.7959130124777183
es,Spanish,56,anova,5,5,52,25,RF,0.6730769230769231,{'clf__n_estimators': 100},0.6875
es,Spanish,56,anova,10,10,52,25,SVM,0.6923076923076923,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.675
es,Spanish,56,anova,20,20,52,25,SVM,0.6923076923076923,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6833333333333333
es,Spanish,56,anova,50,50,52,25,RF,0.7307692307692307,{'clf__n_estimators': 200},0.6916666666666667
es,Spanish,56,anova,100,69,52,25,RF,0.7307692307692307,{'clf__n_estimators': 200},0.6791666666666666
es,Spanish,56,anova,all,69,52,25,RF,0.6923076923076923,{'clf__n_estimators': 100},0.6708333333333333
es,Spanish,56,welch,5,5,52,25,SVM,0.6730769230769231,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6958333333333333
es,Spanish,56,welch,10,10,52,25,SVM,0.6923076923076923,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6874999999999999
es,Spanish,56,welch,20,20,52,25,LR,0.6538461538461539,{'clf__C': 0.1},0.6416666666666666
es,Spanish,56,welch,50,50,52,25,RF,0.7115384615384616,{'clf__n_estimators': 50},0.65
es,Spanish,56,welch,100,69,52,25,RF,0.7307692307692307,{'clf__n_estimators': 100},0.6541666666666667
es,Spanish,56,welch,all,69,52,25,RF,0.6923076923076923,{'clf__n_estimators': 100},0.6708333333333333
es,Spanish,56,welch_bonferroni,5,5,52,25,SVM,0.6923076923076923,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6916666666666667
es,Spanish,56,welch_bonferroni,10,10,52,25,SVM,0.6923076923076923,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6874999999999999
es,Spanish,56,welch_bonferroni,20,20,52,25,SVM,0.6538461538461539,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6958333333333333
es,Spanish,56,welch_bonferroni,50,50,52,25,DT,0.7115384615384616,{'clf__max_depth': 10},0.6249999999999999
es,Spanish,56,welch_bonferroni,100,69,52,25,RF,0.7307692307692307,{'clf__n_estimators': 100},0.6833333333333333
es,Spanish,56,welch_bonferroni,all,69,52,25,RF,0.6923076923076923,{'clf__n_estimators': 100},0.6708333333333333
zh,Chinese,56,anova,5,5,79,45,RF,0.6455696202531646,{'clf__n_estimators': 100},0.6500000000000001
zh,Chinese,56,anova,10,10,79,45,DT,0.7468354430379747,{'clf__max_depth': 10},0.663888888888889
zh,Chinese,56,anova,20,20,79,45,SVM,0.810126582278481,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6944444444444444
zh,Chinese,56,anova,50,50,79,45,RF,0.8354430379746836,{'clf__n_estimators': 50},0.7138888888888889
zh,Chinese,56,anova,100,100,79,45,RF,0.8607594936708861,{'clf__n_estimators': 100},0.7055555555555555
zh,Chinese,56,anova,all,192,79,45,DT,0.8734177215189873,{'clf__max_depth': 20},0.6611111111111111
zh,Chinese,56,welch,5,5,79,45,RF,0.5189873417721519,{'clf__n_estimators': 200},0.6194444444444444
zh,Chinese,56,welch,10,10,79,45,RF,0.6835443037974683,{'clf__n_estimators': 200},0.6777777777777778
zh,Chinese,56,welch,20,20,79,45,SVM,0.7341772151898734,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6694444444444444
zh,Chinese,56,welch,50,50,79,45,RF,0.7974683544303798,{'clf__n_estimators': 100},0.7083333333333334
zh,Chinese,56,welch,100,100,79,45,RF,0.8481012658227848,{'clf__n_estimators': 50},0.7000000000000001
zh,Chinese,56,welch,all,192,79,45,DT,0.8734177215189873,{'clf__max_depth': 20},0.6611111111111111
zh,Chinese,56,welch_bonferroni,5,5,79,45,RF,0.6708860759493671,{'clf__n_estimators': 50},0.6416666666666667
zh,Chinese,56,welch_bonferroni,10,10,79,45,RF,0.6835443037974683,{'clf__n_estimators': 50},0.6833333333333333
zh,Chinese,56,welch_bonferroni,20,20,79,45,SVM,0.7215189873417721,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6888888888888889
zh,Chinese,56,welch_bonferroni,50,50,79,45,RF,0.810126582278481,{'clf__n_estimators': 100},0.7083333333333333
zh,Chinese,56,welch_bonferroni,100,100,79,45,SVM,0.8734177215189873,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6833333333333333
zh,Chinese,56,welch_bonferroni,all,192,79,45,DT,0.8734177215189873,{'clf__max_depth': 20},0.6611111111111111
el,Greek,56,anova,5,5,51,29,RF,0.803921568627451,{'clf__n_estimators': 100},0.71875
el,Greek,56,anova,10,10,51,29,RF,0.7843137254901961,{'clf__n_estimators': 200},0.7136363636363636
el,Greek,56,anova,20,20,51,29,RF,0.8235294117647058,{'clf__n_estimators': 100},0.7375
el,Greek,56,anova,50,50,51,29,LR,0.8431372549019608,{'clf__C': 0.1},0.6890151515151515
el,Greek,56,anova,100,100,51,29,RF,0.8431372549019608,{'clf__n_estimators': 50},0.7623106060606061
el,Greek,56,anova,all,192,51,29,RF,0.8235294117647058,{'clf__n_estimators': 50},0.7259469696969696
el,Greek,56,welch,5,5,51,29,LR,0.8235294117647058,{'clf__C': 0.1},0.603219696969697
el,Greek,56,welch,10,10,51,29,LR,0.7843137254901961,{'clf__C': 0.1},0.6215909090909092
el,Greek,56,welch,20,20,51,29,RF,0.803921568627451,{'clf__n_estimators': 200},0.7683712121212121
el,Greek,56,welch,50,50,51,29,RF,0.7843137254901961,{'clf__n_estimators': 200},0.7560606060606061
el,Greek,56,welch,100,100,51,29,RF,0.8627450980392157,{'clf__n_estimators': 50},0.7380681818181818
el,Greek,56,welch,all,192,51,29,RF,0.8235294117647058,{'clf__n_estimators': 50},0.7259469696969696
el,Greek,56,welch_bonferroni,5,5,51,29,LR,0.8235294117647058,{'clf__C': 0.1},0.603219696969697
el,Greek,56,welch_bonferroni,10,10,51,29,LR,0.803921568627451,{'clf__C': 0.1},0.621590909090909
el,Greek,56,welch_bonferroni,20,20,51,29,RF,0.8235294117647058,{'clf__n_estimators': 50},0.7378787878787879
el,Greek,56,welch_bonferroni,50,50,51,29,SVM,0.7843137254901961,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7429924242424242
el,Greek,56,welch_bonferroni,100,100,51,29,RF,0.803921568627451,{'clf__n_estimators': 100},0.7255681818181818
el,Greek,56,welch_bonferroni,all,192,51,29,RF,0.8235294117647058,{'clf__n_estimators': 50},0.7259469696969696
