feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
task_specific_only,el,Greek,45,anova,10,10,92,53,3,46,29,LR,0.6086956521739131,{'clf__C': 1},0.6618538324420677
task_specific_only,el,Greek,45,anova,20,20,92,53,3,46,29,LR,0.6086956521739131,{'clf__C': 1},0.6680926916221034
task_specific_only,el,Greek,45,anova,50,50,92,53,3,46,29,LR,0.6739130434782609,{'clf__C': 10},0.6385026737967915
task_specific_only,el,Greek,45,anova,100,53,92,53,3,46,29,LR,0.6304347826086957,{'clf__C': 0.1},0.6381461675579323
task_specific_only,el,Greek,45,anova,all,53,92,53,3,46,29,LR,0.6304347826086957,{'clf__C': 0.1},0.6381461675579323
task_specific_only,el,Greek,45,welch_bonferroni,5,5,92,53,3,46,29,DT,0.6086956521739131,{'clf__max_depth': 10},0.6388591800356507
task_specific_only,el,Greek,45,welch_bonferroni,10,10,92,53,3,46,29,LR,0.6304347826086957,{'clf__C': 10},0.6853832442067737
task_specific_only,el,Greek,45,welch_bonferroni,20,20,92,53,3,46,29,LR,0.6304347826086957,{'clf__C': 1},0.650445632798574
task_specific_only,el,Greek,45,welch_bonferroni,50,35,92,53,3,46,29,LR,0.6086956521739131,{'clf__C': 1},0.6563279857397505
task_specific_only,el,Greek,45,welch_bonferroni,100,35,92,53,3,46,29,LR,0.6086956521739131,{'clf__C': 1},0.6563279857397505
task_specific_only,el,Greek,45,welch_bonferroni,all,53,92,53,3,46,29,LR,0.6304347826086957,{'clf__C': 0.1},0.6381461675579323
task_specific_only,en,English,46,anova,5,5,92,43,8,463,381,RF,0.7688984881209503,{'clf__n_estimators': 200},0.7514281639928698
task_specific_only,en,English,46,anova,10,10,92,43,8,463,381,RF,0.775377969762419,{'clf__n_estimators': 100},0.7220163992869875
task_specific_only,en,English,46,anova,20,20,92,43,8,463,381,RF,0.7775377969762419,{'clf__n_estimators': 200},0.74181247771836
task_specific_only,en,English,46,anova,50,43,92,43,8,463,381,RF,0.7818574514038877,{'clf__n_estimators': 100},0.7370067736185384
task_specific_only,en,English,46,anova,100,43,92,43,8,463,381,RF,0.7818574514038877,{'clf__n_estimators': 100},0.7370067736185384
task_specific_only,en,English,46,anova,all,43,92,43,8,463,381,RF,0.775377969762419,{'clf__n_estimators': 50},0.7407458110516935
task_specific_only,en,English,46,welch_bonferroni,5,5,92,43,8,463,381,RF,0.7688984881209503,{'clf__n_estimators': 200},0.7514281639928698
task_specific_only,en,English,46,welch_bonferroni,10,10,92,43,8,463,381,DT,0.7710583153347732,{'clf__max_depth': 10},0.724708734402852
task_specific_only,en,English,46,welch_bonferroni,20,20,92,43,8,463,381,RF,0.7926565874730022,{'clf__n_estimators': 50},0.7460919786096257
task_specific_only,en,English,46,welch_bonferroni,50,35,92,43,8,463,381,RF,0.7818574514038877,{'clf__n_estimators': 100},0.7444919786096256
task_specific_only,en,English,46,welch_bonferroni,100,35,92,43,8,463,381,RF,0.7818574514038877,{'clf__n_estimators': 100},0.7444919786096256
task_specific_only,en,English,46,welch_bonferroni,all,43,92,43,8,463,381,RF,0.775377969762419,{'clf__n_estimators': 50},0.7407458110516935
task_specific_only,es,Spanish,46,anova,5,5,92,16,9,43,25,LR,0.813953488372093,{'clf__C': 0.1},0.6661224489795918
task_specific_only,es,Spanish,46,anova,10,10,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,anova,20,16,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,anova,50,16,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,anova,100,16,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,anova,all,16,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,welch_bonferroni,5,5,92,16,9,43,25,RF,0.813953488372093,{'clf__n_estimators': 100},0.6378775510204081
task_specific_only,es,Spanish,46,welch_bonferroni,10,9,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,welch_bonferroni,20,9,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,welch_bonferroni,50,9,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,welch_bonferroni,100,9,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,es,Spanish,46,welch_bonferroni,all,16,92,16,9,43,25,LR,0.8372093023255814,{'clf__C': 0.1},0.6900408163265307
task_specific_only,zh,Chinese,46,anova,5,5,92,19,12,93,45,DT,0.7956989247311828,{'clf__max_depth': 10},0.6126708074534162
task_specific_only,zh,Chinese,46,anova,10,10,92,19,12,93,45,RF,0.7741935483870968,{'clf__n_estimators': 50},0.5807867494824016
task_specific_only,zh,Chinese,46,anova,20,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,zh,Chinese,46,anova,50,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,zh,Chinese,46,anova,100,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,zh,Chinese,46,anova,all,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,zh,Chinese,46,welch_bonferroni,5,5,92,19,12,93,45,DT,0.7956989247311828,{'clf__max_depth': 10},0.6126708074534162
task_specific_only,zh,Chinese,46,welch_bonferroni,10,10,92,19,12,93,45,RF,0.7741935483870968,{'clf__n_estimators': 100},0.5807867494824016
task_specific_only,zh,Chinese,46,welch_bonferroni,20,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,zh,Chinese,46,welch_bonferroni,50,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,zh,Chinese,46,welch_bonferroni,100,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,zh,Chinese,46,welch_bonferroni,all,19,92,19,12,93,45,LR,0.8064516129032258,{'clf__C': 0.1},0.6155693581780538
task_specific_only,el,Greek,46,anova,5,5,92,53,0,43,29,DT,0.7209302325581395,{'clf__max_depth': 10},0.6564705882352941
task_specific_only,el,Greek,46,anova,10,10,92,53,0,43,29,DT,0.7209302325581395,{'clf__max_depth': 20},0.6909243697478993
task_specific_only,el,Greek,46,anova,20,20,92,53,0,43,29,RF,0.7441860465116279,{'clf__n_estimators': 200},0.6853781512605042
task_specific_only,el,Greek,46,anova,50,50,92,53,0,43,29,DT,0.6744186046511628,{'clf__max_depth': 20},0.6278991596638657
task_specific_only,el,Greek,46,anova,100,53,92,53,0,43,29,RF,0.627906976744186,{'clf__n_estimators': 50},0.6512605042016807
task_specific_only,el,Greek,46,anova,all,53,92,53,0,43,29,RF,0.6744186046511628,{'clf__n_estimators': 200},0.6626890756302521
task_specific_only,el,Greek,46,welch_bonferroni,5,5,92,53,0,43,29,DT,0.7209302325581395,{'clf__max_depth': 10},0.6329411764705882
task_specific_only,el,Greek,46,welch_bonferroni,10,10,92,53,0,43,29,RF,0.7209302325581395,{'clf__n_estimators': 50},0.6618487394957983
task_specific_only,el,Greek,46,welch_bonferroni,20,20,92,53,0,43,29,LR,0.6511627906976745,{'clf__C': 0.1},0.6452100840336135
task_specific_only,el,Greek,46,welch_bonferroni,50,43,92,53,0,43,29,RF,0.6744186046511628,{'clf__n_estimators': 200},0.6510924369747899
task_specific_only,el,Greek,46,welch_bonferroni,100,43,92,53,0,43,29,RF,0.6744186046511628,{'clf__n_estimators': 200},0.6510924369747899
task_specific_only,el,Greek,46,welch_bonferroni,all,53,92,53,0,43,29,RF,0.6744186046511628,{'clf__n_estimators': 200},0.6626890756302521
task_specific_only,en,English,47,anova,5,5,92,43,8,457,381,LR,0.7592997811816192,{'clf__C': 1},0.7410553191489362
task_specific_only,en,English,47,anova,10,10,92,43,8,457,381,LR,0.7658643326039387,{'clf__C': 1},0.7282893617021277
task_specific_only,en,English,47,anova,20,20,92,43,8,457,381,RF,0.8140043763676149,{'clf__n_estimators': 200},0.7463957446808511
task_specific_only,en,English,47,anova,50,43,92,43,8,457,381,RF,0.8030634573304157,{'clf__n_estimators': 50},0.7447858156028369
task_specific_only,en,English,47,anova,100,43,92,43,8,457,381,RF,0.8030634573304157,{'clf__n_estimators': 50},0.7447858156028369
task_specific_only,en,English,47,anova,all,43,92,43,8,457,381,RF,0.7899343544857768,{'clf__n_estimators': 100},0.74
task_specific_only,en,English,47,welch_bonferroni,5,5,92,43,8,457,381,LR,0.7592997811816192,{'clf__C': 1},0.7410553191489362
task_specific_only,en,English,47,welch_bonferroni,10,10,92,43,8,457,381,DT,0.7680525164113785,{'clf__max_depth': 10},0.7240312056737588
task_specific_only,en,English,47,welch_bonferroni,20,20,92,43,8,457,381,RF,0.8074398249452954,{'clf__n_estimators': 200},0.73574609929078
task_specific_only,en,English,47,welch_bonferroni,50,26,92,43,8,457,381,RF,0.7943107221006565,{'clf__n_estimators': 100},0.7352
task_specific_only,en,English,47,welch_bonferroni,100,26,92,43,8,457,381,RF,0.7943107221006565,{'clf__n_estimators': 100},0.7352
task_specific_only,en,English,47,welch_bonferroni,all,43,92,43,8,457,381,RF,0.7899343544857768,{'clf__n_estimators': 100},0.74
task_specific_only,es,Spanish,47,anova,5,5,92,16,8,61,25,RF,0.7540983606557377,{'clf__n_estimators': 100},0.7192414431082331
task_specific_only,es,Spanish,47,anova,10,10,92,16,8,61,25,RF,0.7540983606557377,{'clf__n_estimators': 50},0.7275670675300647
task_specific_only,es,Spanish,47,anova,20,16,92,16,8,61,25,RF,0.7704918032786885,{'clf__n_estimators': 100},0.749213691026827
task_specific_only,es,Spanish,47,anova,50,16,92,16,8,61,25,RF,0.7704918032786885,{'clf__n_estimators': 100},0.749213691026827
task_specific_only,es,Spanish,47,anova,100,16,92,16,8,61,25,RF,0.7704918032786885,{'clf__n_estimators': 100},0.749213691026827
task_specific_only,es,Spanish,47,anova,all,16,92,16,8,61,25,RF,0.7213114754098361,{'clf__n_estimators': 50},0.7319148936170213
task_specific_only,es,Spanish,47,welch_bonferroni,5,5,92,16,8,61,25,RF,0.7704918032786885,{'clf__n_estimators': 100},0.727659574468085
task_specific_only,es,Spanish,47,welch_bonferroni,10,9,92,16,8,61,25,DT,0.7377049180327869,{'clf__max_depth': 10},0.6673450508788159
task_specific_only,es,Spanish,47,welch_bonferroni,20,9,92,16,8,61,25,DT,0.7377049180327869,{'clf__max_depth': 10},0.6673450508788159
task_specific_only,es,Spanish,47,welch_bonferroni,50,9,92,16,8,61,25,DT,0.7377049180327869,{'clf__max_depth': 10},0.6673450508788159
task_specific_only,es,Spanish,47,welch_bonferroni,100,9,92,16,8,61,25,DT,0.7377049180327869,{'clf__max_depth': 10},0.6673450508788159
task_specific_only,es,Spanish,47,welch_bonferroni,all,16,92,16,8,61,25,RF,0.7213114754098361,{'clf__n_estimators': 50},0.7319148936170213
task_specific_only,zh,Chinese,47,anova,5,5,92,19,10,72,45,RF,0.8472222222222222,{'clf__n_estimators': 50},0.5499444650129581
task_specific_only,zh,Chinese,47,anova,10,10,92,19,10,72,45,RF,0.8472222222222222,{'clf__n_estimators': 100},0.5499444650129581
task_specific_only,zh,Chinese,47,anova,20,19,92,19,10,72,45,DT,0.8333333333333334,{'clf__max_depth': 10},0.55816364309515
task_specific_only,zh,Chinese,47,anova,50,19,92,19,10,72,45,DT,0.8333333333333334,{'clf__max_depth': 10},0.55816364309515
task_specific_only,zh,Chinese,47,anova,100,19,92,19,10,72,45,DT,0.8333333333333334,{'clf__max_depth': 10},0.55816364309515
task_specific_only,zh,Chinese,47,anova,all,19,92,19,10,72,45,RF,0.8333333333333334,{'clf__n_estimators': 100},0.5499444650129581
task_specific_only,zh,Chinese,47,welch_bonferroni,5,5,92,19,10,72,45,RF,0.8472222222222222,{'clf__n_estimators': 50},0.5499444650129581
task_specific_only,zh,Chinese,47,welch_bonferroni,10,10,92,19,10,72,45,RF,0.8333333333333334,{'clf__n_estimators': 50},0.5499444650129581
task_specific_only,zh,Chinese,47,welch_bonferroni,20,19,92,19,10,72,45,RF,0.8333333333333334,{'clf__n_estimators': 100},0.5472047389855609
task_specific_only,zh,Chinese,47,welch_bonferroni,50,19,92,19,10,72,45,RF,0.8333333333333334,{'clf__n_estimators': 100},0.5472047389855609
task_specific_only,zh,Chinese,47,welch_bonferroni,100,19,92,19,10,72,45,RF,0.8333333333333334,{'clf__n_estimators': 100},0.5472047389855609
task_specific_only,zh,Chinese,47,welch_bonferroni,all,19,92,19,10,72,45,RF,0.8333333333333334,{'clf__n_estimators': 100},0.5499444650129581
task_specific_only,el,Greek,47,anova,5,5,92,53,0,37,29,RF,0.6486486486486487,{'clf__n_estimators': 50},0.6288888888888888
task_specific_only,el,Greek,47,anova,10,10,92,53,0,37,29,SVM,0.7567567567567568,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6736507936507936
task_specific_only,el,Greek,47,anova,20,20,92,53,0,37,29,RF,0.7567567567567568,{'clf__n_estimators': 50},0.6452380952380952
task_specific_only,el,Greek,47,anova,50,50,92,53,0,37,29,RF,0.7297297297297297,{'clf__n_estimators': 50},0.6396825396825397
task_specific_only,el,Greek,47,anova,100,53,92,53,0,37,29,RF,0.7297297297297297,{'clf__n_estimators': 100},0.6173015873015872
task_specific_only,el,Greek,47,anova,all,53,92,53,0,37,29,RF,0.7297297297297297,{'clf__n_estimators': 50},0.6285714285714287
task_specific_only,el,Greek,47,welch_bonferroni,5,5,92,53,0,37,29,LR,0.8108108108108109,{'clf__C': 1},0.6395238095238096
task_specific_only,el,Greek,47,welch_bonferroni,10,10,92,53,0,37,29,SVM,0.7567567567567568,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6403174603174603
task_specific_only,el,Greek,47,welch_bonferroni,20,20,92,53,0,37,29,LR,0.7297297297297297,{'clf__C': 10},0.6288888888888888
task_specific_only,el,Greek,47,welch_bonferroni,50,43,92,53,0,37,29,RF,0.7297297297297297,{'clf__n_estimators': 50},0.6285714285714286
task_specific_only,el,Greek,47,welch_bonferroni,100,43,92,53,0,37,29,RF,0.7297297297297297,{'clf__n_estimators': 50},0.6285714285714286
task_specific_only,el,Greek,47,welch_bonferroni,all,53,92,53,0,37,29,RF,0.7297297297297297,{'clf__n_estimators': 50},0.6285714285714287
task_specific_only,en,English,48,anova,5,5,92,43,8,471,381,LR,0.7515923566878981,{'clf__C': 0.1},0.7482472830003747
task_specific_only,en,English,48,anova,10,10,92,43,8,471,381,LR,0.7579617834394905,{'clf__C': 0.1},0.731089106056675
task_specific_only,en,English,48,anova,20,20,92,43,8,471,381,LR,0.7664543524416136,{'clf__C': 0.1},0.738588601573986
task_specific_only,en,English,48,anova,50,43,92,43,8,471,381,RF,0.7749469214437368,{'clf__n_estimators': 200},0.7471720141831705
task_specific_only,en,English,48,anova,100,43,92,43,8,471,381,RF,0.7749469214437368,{'clf__n_estimators': 200},0.7471720141831705
task_specific_only,en,English,48,anova,all,43,92,43,8,471,381,RF,0.7707006369426752,{'clf__n_estimators': 200},0.7498601862261813
task_specific_only,en,English,48,welch_bonferroni,5,5,92,43,8,471,381,LR,0.7515923566878981,{'clf__C': 0.1},0.7482472830003747
task_specific_only,en,English,48,welch_bonferroni,10,10,92,43,8,471,381,LR,0.7622080679405521,{'clf__C': 1},0.7396638703911902
task_specific_only,en,English,48,welch_bonferroni,20,20,92,43,8,471,381,LR,0.772823779193206,{'clf__C': 0.1},0.7385943670904321
task_specific_only,en,English,48,welch_bonferroni,50,35,92,43,8,471,381,LR,0.7707006369426752,{'clf__C': 0.1},0.7396681945285251
task_specific_only,en,English,48,welch_bonferroni,100,35,92,43,8,471,381,LR,0.7707006369426752,{'clf__C': 0.1},0.7396681945285251
task_specific_only,en,English,48,welch_bonferroni,all,43,92,43,8,471,381,RF,0.7707006369426752,{'clf__n_estimators': 200},0.7498601862261813
task_specific_only,es,Spanish,48,anova,5,5,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 1},0.7814986123959297
task_specific_only,es,Spanish,48,anova,10,10,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,anova,20,16,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,anova,50,16,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,anova,100,16,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,anova,all,16,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,welch_bonferroni,5,5,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 1},0.7814986123959297
task_specific_only,es,Spanish,48,welch_bonferroni,10,9,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,welch_bonferroni,20,9,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,welch_bonferroni,50,9,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,welch_bonferroni,100,9,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,es,Spanish,48,welch_bonferroni,all,16,92,16,9,59,25,LR,0.6779661016949152,{'clf__C': 0.1},0.7730804810360776
task_specific_only,zh,Chinese,48,anova,5,5,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 50},0.5902213279678069
task_specific_only,zh,Chinese,48,anova,10,10,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 200},0.5845070422535212
task_specific_only,zh,Chinese,48,anova,20,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 50},0.5902213279678069
task_specific_only,zh,Chinese,48,anova,50,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 50},0.5902213279678069
task_specific_only,zh,Chinese,48,anova,100,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 50},0.5902213279678069
task_specific_only,zh,Chinese,48,anova,all,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 100},0.5873641851106639
task_specific_only,zh,Chinese,48,welch_bonferroni,5,5,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 50},0.5902213279678069
task_specific_only,zh,Chinese,48,welch_bonferroni,10,10,92,19,12,86,45,RF,0.686046511627907,{'clf__n_estimators': 50},0.5873239436619718
task_specific_only,zh,Chinese,48,welch_bonferroni,20,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 100},0.5816498993963782
task_specific_only,zh,Chinese,48,welch_bonferroni,50,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 100},0.5816498993963782
task_specific_only,zh,Chinese,48,welch_bonferroni,100,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 100},0.5816498993963782
task_specific_only,zh,Chinese,48,welch_bonferroni,all,19,92,19,12,86,45,RF,0.6976744186046512,{'clf__n_estimators': 100},0.5873641851106639
task_specific_only,el,Greek,48,anova,5,5,92,53,0,46,29,RF,0.717391304347826,{'clf__n_estimators': 50},0.5846702317290553
task_specific_only,el,Greek,48,anova,10,10,92,53,0,46,29,RF,0.7608695652173914,{'clf__n_estimators': 50},0.6260249554367202
task_specific_only,el,Greek,48,anova,20,20,92,53,0,46,29,RF,0.6956521739130435,{'clf__n_estimators': 200},0.6203208556149733
task_specific_only,el,Greek,48,anova,50,50,92,53,0,46,29,RF,0.717391304347826,{'clf__n_estimators': 100},0.5967914438502674
task_specific_only,el,Greek,48,anova,100,53,92,53,0,46,29,RF,0.7608695652173914,{'clf__n_estimators': 50},0.5850267379679145
task_specific_only,el,Greek,48,anova,all,53,92,53,0,46,29,LR,0.6956521739130435,{'clf__C': 1},0.6506238859180036
task_specific_only,el,Greek,48,welch_bonferroni,5,5,92,53,0,46,29,RF,0.7608695652173914,{'clf__n_estimators': 50},0.6322638146167558
task_specific_only,el,Greek,48,welch_bonferroni,10,10,92,53,0,46,29,RF,0.782608695652174,{'clf__n_estimators': 200},0.6023172905525846
task_specific_only,el,Greek,48,welch_bonferroni,20,20,92,53,0,46,29,LR,0.717391304347826,{'clf__C': 1},0.6324420677361855
task_specific_only,el,Greek,48,welch_bonferroni,50,35,92,53,0,46,29,LR,0.7608695652173914,{'clf__C': 10},0.6388591800356507
task_specific_only,el,Greek,48,welch_bonferroni,100,35,92,53,0,46,29,LR,0.7608695652173914,{'clf__C': 10},0.6388591800356507
task_specific_only,el,Greek,48,welch_bonferroni,all,53,92,53,0,46,29,LR,0.6956521739130435,{'clf__C': 1},0.6506238859180036
task_specific_only,en,English,49,anova,5,5,92,43,7,463,381,RF,0.7537796976241901,{'clf__n_estimators': 100},0.7396563279857397
task_specific_only,en,English,49,anova,10,10,92,43,7,463,381,DT,0.7688984881209503,{'clf__max_depth': 10},0.7337682709447415
task_specific_only,en,English,49,anova,20,20,92,43,7,463,381,LR,0.7775377969762419,{'clf__C': 0.1},0.7332777183600714
task_specific_only,en,English,49,anova,50,43,92,43,7,463,381,LR,0.7732181425485961,{'clf__C': 0.1},0.7332777183600713
task_specific_only,en,English,49,anova,100,43,92,43,7,463,381,LR,0.7732181425485961,{'clf__C': 0.1},0.7332777183600713
task_specific_only,en,English,49,anova,all,43,92,43,7,463,381,RF,0.775377969762419,{'clf__n_estimators': 100},0.7567814616755794
task_specific_only,en,English,49,welch_bonferroni,5,5,92,43,7,463,381,RF,0.7537796976241901,{'clf__n_estimators': 100},0.7396563279857397
task_specific_only,en,English,49,welch_bonferroni,10,10,92,43,7,463,381,LR,0.7732181425485961,{'clf__C': 0.1},0.7391614973262033
task_specific_only,en,English,49,welch_bonferroni,20,20,92,43,7,463,381,LR,0.7775377969762419,{'clf__C': 0.1},0.7354181818181817
task_specific_only,en,English,49,welch_bonferroni,50,26,92,43,7,463,381,RF,0.7796976241900648,{'clf__n_estimators': 100},0.751438146167558
task_specific_only,en,English,49,welch_bonferroni,100,26,92,43,7,463,381,RF,0.7796976241900648,{'clf__n_estimators': 100},0.751438146167558
task_specific_only,en,English,49,welch_bonferroni,all,43,92,43,7,463,381,RF,0.775377969762419,{'clf__n_estimators': 100},0.7567814616755794
task_specific_only,es,Spanish,49,anova,5,5,92,16,8,67,25,RF,0.8059701492537313,{'clf__n_estimators': 100},0.7155555555555555
task_specific_only,es,Spanish,49,anova,10,10,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,anova,20,16,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,anova,50,16,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,anova,100,16,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,anova,all,16,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,welch_bonferroni,5,5,92,16,8,67,25,RF,0.7761194029850746,{'clf__n_estimators': 50},0.7288888888888889
task_specific_only,es,Spanish,49,welch_bonferroni,10,9,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,welch_bonferroni,20,9,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,welch_bonferroni,50,9,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,welch_bonferroni,100,9,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,es,Spanish,49,welch_bonferroni,all,16,92,16,8,67,25,LR,0.835820895522388,{'clf__C': 1},0.7377777777777779
task_specific_only,zh,Chinese,49,anova,5,5,92,19,10,75,45,LR,0.7333333333333333,{'clf__C': 10},0.6487442922374429
task_specific_only,zh,Chinese,49,anova,10,10,92,19,10,75,45,LR,0.7466666666666667,{'clf__C': 10},0.6568873668188737
task_specific_only,zh,Chinese,49,anova,20,19,92,19,10,75,45,RF,0.76,{'clf__n_estimators': 100},0.591248097412481
task_specific_only,zh,Chinese,49,anova,50,19,92,19,10,75,45,RF,0.76,{'clf__n_estimators': 100},0.591248097412481
task_specific_only,zh,Chinese,49,anova,100,19,92,19,10,75,45,RF,0.76,{'clf__n_estimators': 100},0.591248097412481
task_specific_only,zh,Chinese,49,anova,all,19,92,19,10,75,45,LR,0.7466666666666667,{'clf__C': 0.1},0.6267503805175039
task_specific_only,zh,Chinese,49,welch_bonferroni,5,5,92,19,10,75,45,LR,0.7333333333333333,{'clf__C': 1},0.6487062404870624
task_specific_only,zh,Chinese,49,welch_bonferroni,10,10,92,19,10,75,45,LR,0.7466666666666667,{'clf__C': 10},0.6568873668188737
task_specific_only,zh,Chinese,49,welch_bonferroni,20,19,92,19,10,75,45,RF,0.7733333333333333,{'clf__n_estimators': 50},0.5939878234398781
task_specific_only,zh,Chinese,49,welch_bonferroni,50,19,92,19,10,75,45,RF,0.7733333333333333,{'clf__n_estimators': 50},0.5939878234398781
task_specific_only,zh,Chinese,49,welch_bonferroni,100,19,92,19,10,75,45,RF,0.7733333333333333,{'clf__n_estimators': 50},0.5939878234398781
task_specific_only,zh,Chinese,49,welch_bonferroni,all,19,92,19,10,75,45,LR,0.7466666666666667,{'clf__C': 0.1},0.6267503805175039
task_specific_only,el,Greek,49,anova,5,5,92,53,0,43,29,DT,0.8604651162790697,{'clf__max_depth': 10},0.5983193277310923
task_specific_only,el,Greek,49,anova,10,10,92,53,0,43,29,DT,0.8372093023255814,{'clf__max_depth': 10},0.5921008403361345
task_specific_only,el,Greek,49,anova,20,20,92,53,0,43,29,DT,0.8372093023255814,{'clf__max_depth': 20},0.5689075630252101
task_specific_only,el,Greek,49,anova,50,50,92,53,0,43,29,LR,0.8604651162790697,{'clf__C': 1},0.5867226890756302
task_specific_only,el,Greek,49,anova,100,53,92,53,0,43,29,LR,0.8604651162790697,{'clf__C': 1},0.5810084033613445
task_specific_only,el,Greek,49,anova,all,53,92,53,0,43,29,RF,0.8837209302325582,{'clf__n_estimators': 100},0.5346218487394958
task_specific_only,el,Greek,49,welch_bonferroni,5,5,92,53,0,43,29,RF,0.8837209302325582,{'clf__n_estimators': 50},0.6505882352941177
task_specific_only,el,Greek,49,welch_bonferroni,10,10,92,53,0,43,29,DT,0.8372093023255814,{'clf__max_depth': 20},0.5635294117647058
task_specific_only,el,Greek,49,welch_bonferroni,20,20,92,53,0,43,29,RF,0.8372093023255814,{'clf__n_estimators': 50},0.586890756302521
task_specific_only,el,Greek,49,welch_bonferroni,50,43,92,53,0,43,29,LR,0.8604651162790697,{'clf__C': 0.1},0.5813445378151261
task_specific_only,el,Greek,49,welch_bonferroni,100,43,92,53,0,43,29,LR,0.8604651162790697,{'clf__C': 0.1},0.5813445378151261
