Loading manifest and rich feature table
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=20 model=dt:depth20 bal_acc=0.475 auroc=0.475
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=20 model=rf:n200 bal_acc=0.625 auroc=0.639
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=20 model=svm:linear_c1 bal_acc=0.592 auroc=0.633
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=20 model=svm:rbf_c1 bal_acc=0.600 auroc=0.672
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=50 model=lr:c1 bal_acc=0.558 auroc=0.589
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=50 model=dt:depth20 bal_acc=0.617 auroc=0.617
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=50 model=rf:n200 bal_acc=0.683 auroc=0.608
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=50 model=svm:linear_c1 bal_acc=0.558 auroc=0.578
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=50 model=svm:rbf_c1 bal_acc=0.592 auroc=0.628
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=100 model=lr:c1 bal_acc=0.592 auroc=0.544
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=100 model=dt:depth20 bal_acc=0.633 auroc=0.633
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=100 model=rf:n200 bal_acc=0.650 auroc=0.581
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=100 model=svm:linear_c1 bal_acc=0.542 auroc=0.506
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=100 model=svm:rbf_c1 bal_acc=0.650 auroc=0.644
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=all model=lr:c1 bal_acc=0.592 auroc=0.544
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=all model=dt:depth20 bal_acc=0.633 auroc=0.633
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=all model=rf:n200 bal_acc=0.683 auroc=0.564
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=all model=svm:linear_c1 bal_acc=0.542 auroc=0.506
language_el_pd_ctp_rich: subset=text_plus_pause_plus_graph top_k=all model=svm:rbf_c1 bal_acc=0.650 auroc=0.644
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=lr:c1 bal_acc=0.725 auroc=0.861
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=dt:depth20 bal_acc=0.667 auroc=0.667
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=rf:n200 bal_acc=0.800 auroc=0.956
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=svm:linear_c1 bal_acc=0.817 auroc=0.883
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=svm:rbf_c1 bal_acc=0.775 auroc=0.906
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=lr:c1 bal_acc=0.725 auroc=0.833
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=dt:depth20 bal_acc=0.767 auroc=0.767
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=rf:n200 bal_acc=0.833 auroc=0.997
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=svm:linear_c1 bal_acc=0.758 auroc=0.839
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=svm:rbf_c1 bal_acc=0.642 auroc=0.878
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=lr:c1 bal_acc=0.692 auroc=0.783
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=dt:depth20 bal_acc=0.733 auroc=0.733
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=rf:n200 bal_acc=0.833 auroc=0.939
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=svm:linear_c1 bal_acc=0.692 auroc=0.717
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=svm:rbf_c1 bal_acc=0.767 auroc=0.806
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=lr:c1 bal_acc=0.733 auroc=0.756
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=dt:depth20 bal_acc=0.808 auroc=0.808
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=rf:n200 bal_acc=0.808 auroc=0.881
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=svm:linear_c1 bal_acc=0.692 auroc=0.650
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=svm:rbf_c1 bal_acc=0.775 auroc=0.794
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=lr:c1 bal_acc=0.583 auroc=0.722
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=dt:depth20 bal_acc=0.575 auroc=0.575
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=rf:n200 bal_acc=0.800 auroc=0.894
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=svm:linear_c1 bal_acc=0.625 auroc=0.711
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=svm:rbf_c1 bal_acc=0.742 auroc=0.783
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=all model=lr:c1 bal_acc=0.617 auroc=0.744
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=all model=dt:depth20 bal_acc=0.658 auroc=0.658
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=all model=rf:n200 bal_acc=0.767 auroc=0.903
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=all model=svm:linear_c1 bal_acc=0.625 auroc=0.739
language_el_pd_ctp_rich: subset=text_plus_pause_plus_acoustic top_k=all model=svm:rbf_c1 bal_acc=0.742 auroc=0.850
Running language_es_reading_rich: rows=269 groups=102 classes={0.0: 195, 1.0: 74}
language_es_reading_rich: train rows/groups=211/81 test rows/groups=58/21
language_es_reading_rich: subset=all_universal top_k=5 model=lr:c1 bal_acc=0.662 auroc=0.696
language_es_reading_rich: subset=all_universal top_k=5 model=dt:depth20 bal_acc=0.542 auroc=0.542
language_es_reading_rich: subset=all_universal top_k=5 model=rf:n200 bal_acc=0.575 auroc=0.523
language_es_reading_rich: subset=all_universal top_k=5 model=svm:linear_c1 bal_acc=0.619 auroc=0.695
language_es_reading_rich: subset=all_universal top_k=5 model=svm:rbf_c1 bal_acc=0.629 auroc=0.668
language_es_reading_rich: subset=all_universal top_k=10 model=lr:c1 bal_acc=0.707 auroc=0.730
language_es_reading_rich: subset=all_universal top_k=10 model=dt:depth20 bal_acc=0.564 auroc=0.555
language_es_reading_rich: subset=all_universal top_k=10 model=rf:n200 bal_acc=0.565 auroc=0.664
language_es_reading_rich: subset=all_universal top_k=10 model=svm:linear_c1 bal_acc=0.707 auroc=0.761
language_es_reading_rich: subset=all_universal top_k=10 model=svm:rbf_c1 bal_acc=0.662 auroc=0.678
language_es_reading_rich: subset=all_universal top_k=20 model=lr:c1 bal_acc=0.674 auroc=0.647
language_es_reading_rich: subset=all_universal top_k=20 model=dt:depth20 bal_acc=0.597 auroc=0.597
language_es_reading_rich: subset=all_universal top_k=20 model=rf:n200 bal_acc=0.520 auroc=0.681
language_es_reading_rich: subset=all_universal top_k=20 model=svm:linear_c1 bal_acc=0.674 auroc=0.620
language_es_reading_rich: subset=all_universal top_k=20 model=svm:rbf_c1 bal_acc=0.662 auroc=0.656
language_es_reading_rich: subset=all_universal top_k=50 model=lr:c1 bal_acc=0.594 auroc=0.569
language_es_reading_rich: subset=all_universal top_k=50 model=dt:depth20 bal_acc=0.472 auroc=0.472
language_es_reading_rich: subset=all_universal top_k=50 model=rf:n200 bal_acc=0.522 auroc=0.629
language_es_reading_rich: subset=all_universal top_k=50 model=svm:linear_c1 bal_acc=0.605 auroc=0.541
language_es_reading_rich: subset=all_universal top_k=50 model=svm:rbf_c1 bal_acc=0.605 auroc=0.637
language_es_reading_rich: subset=all_universal top_k=100 model=lr:c1 bal_acc=0.560 auroc=0.516
language_es_reading_rich: subset=all_universal top_k=100 model=dt:depth20 bal_acc=0.607 auroc=0.607
language_es_reading_rich: subset=all_universal top_k=100 model=rf:n200 bal_acc=0.488 auroc=0.647
language_es_reading_rich: subset=all_universal top_k=100 model=svm:linear_c1 bal_acc=0.504 auroc=0.510
language_es_reading_rich: subset=all_universal top_k=100 model=svm:rbf_c1 bal_acc=0.605 auroc=0.643
language_es_reading_rich: subset=all_universal top_k=all model=lr:c1 bal_acc=0.560 auroc=0.516
language_es_reading_rich: subset=all_universal top_k=all model=dt:depth20 bal_acc=0.595 auroc=0.595
language_es_reading_rich: subset=all_universal top_k=all model=rf:n200 bal_acc=0.522 auroc=0.614
language_es_reading_rich: subset=all_universal top_k=all model=svm:linear_c1 bal_acc=0.504 auroc=0.510
language_es_reading_rich: subset=all_universal top_k=all model=svm:rbf_c1 bal_acc=0.605 auroc=0.643
language_es_reading_rich: subset=text_only top_k=5 model=lr:c1 bal_acc=0.662 auroc=0.696
language_es_reading_rich: subset=text_only top_k=5 model=dt:depth20 bal_acc=0.542 auroc=0.542
language_es_reading_rich: subset=text_only top_k=5 model=rf:n200 bal_acc=0.575 auroc=0.523
language_es_reading_rich: subset=text_only top_k=5 model=svm:linear_c1 bal_acc=0.619 auroc=0.695
language_es_reading_rich: subset=text_only top_k=5 model=svm:rbf_c1 bal_acc=0.629 auroc=0.668
language_es_reading_rich: subset=text_only top_k=10 model=lr:c1 bal_acc=0.707 auroc=0.735
language_es_reading_rich: subset=text_only top_k=10 model=dt:depth20 bal_acc=0.540 auroc=0.532
language_es_reading_rich: subset=text_only top_k=10 model=rf:n200 bal_acc=0.598 auroc=0.665
language_es_reading_rich: subset=text_only top_k=10 model=svm:linear_c1 bal_acc=0.740 auroc=0.752
language_es_reading_rich: subset=text_only top_k=10 model=svm:rbf_c1 bal_acc=0.662 auroc=0.685
language_es_reading_rich: subset=text_only top_k=20 model=lr:c1 bal_acc=0.662 auroc=0.678
language_es_reading_rich: subset=text_only top_k=20 model=dt:depth20 bal_acc=0.550 auroc=0.550
language_es_reading_rich: subset=text_only top_k=20 model=rf:n200 bal_acc=0.598 auroc=0.643
language_es_reading_rich: subset=text_only top_k=20 model=svm:linear_c1 bal_acc=0.639 auroc=0.639
language_es_reading_rich: subset=text_only top_k=20 model=svm:rbf_c1 bal_acc=0.674 auroc=0.656
language_es_reading_rich: subset=text_only top_k=50 model=lr:c1 bal_acc=0.627 auroc=0.580
language_es_reading_rich: subset=text_only top_k=50 model=dt:depth20 bal_acc=0.450 auroc=0.450
language_es_reading_rich: subset=text_only top_k=50 model=rf:n200 bal_acc=0.555 auroc=0.665
language_es_reading_rich: subset=text_only top_k=50 model=svm:linear_c1 bal_acc=0.604 auroc=0.567
language_es_reading_rich: subset=text_only top_k=50 model=svm:rbf_c1 bal_acc=0.639 auroc=0.631
language_es_reading_rich: subset=text_only top_k=100 model=lr:c1 bal_acc=0.616 auroc=0.580
language_es_reading_rich: subset=text_only top_k=100 model=dt:depth20 bal_acc=0.562 auroc=0.562
language_es_reading_rich: subset=text_only top_k=100 model=rf:n200 bal_acc=0.488 auroc=0.671
language_es_reading_rich: subset=text_only top_k=100 model=svm:linear_c1 bal_acc=0.604 auroc=0.629
language_es_reading_rich: subset=text_only top_k=100 model=svm:rbf_c1 bal_acc=0.572 auroc=0.643
language_es_reading_rich: subset=text_only top_k=all model=lr:c1 bal_acc=0.616 auroc=0.580
language_es_reading_rich: subset=text_only top_k=all model=dt:depth20 bal_acc=0.574 auroc=0.574
language_es_reading_rich: subset=text_only top_k=all model=rf:n200 bal_acc=0.488 auroc=0.618
language_es_reading_rich: subset=text_only top_k=all model=svm:linear_c1 bal_acc=0.604 auroc=0.629
language_es_reading_rich: subset=text_only top_k=all model=svm:rbf_c1 bal_acc=0.572 auroc=0.643
language_es_reading_rich: subset=pause_only top_k=5 model=lr:c1 bal_acc=0.412 auroc=0.498
language_es_reading_rich: subset=pause_only top_k=5 model=dt:depth20 bal_acc=0.610 auroc=0.545
language_es_reading_rich: subset=pause_only top_k=5 model=rf:n200 bal_acc=0.588 auroc=0.500
language_es_reading_rich: subset=pause_only top_k=5 model=svm:linear_c1 bal_acc=0.433 auroc=0.675
language_es_reading_rich: subset=pause_only top_k=5 model=svm:rbf_c1 bal_acc=0.655 auroc=0.320
language_es_reading_rich: subset=pause_only top_k=10 model=lr:c1 bal_acc=0.412 auroc=0.498
language_es_reading_rich: subset=pause_only top_k=10 model=dt:depth20 bal_acc=0.610 auroc=0.545
language_es_reading_rich: subset=pause_only top_k=10 model=rf:n200 bal_acc=0.588 auroc=0.500
language_es_reading_rich: subset=pause_only top_k=10 model=svm:linear_c1 bal_acc=0.433 auroc=0.675
language_es_reading_rich: subset=pause_only top_k=10 model=svm:rbf_c1 bal_acc=0.655 auroc=0.320
language_es_reading_rich: subset=pause_only top_k=20 model=lr:c1 bal_acc=0.412 auroc=0.498
language_es_reading_rich: subset=pause_only top_k=20 model=dt:depth20 bal_acc=0.610 auroc=0.545
language_es_reading_rich: subset=pause_only top_k=20 model=rf:n200 bal_acc=0.588 auroc=0.500
language_es_reading_rich: subset=pause_only top_k=20 model=svm:linear_c1 bal_acc=0.433 auroc=0.675
language_es_reading_rich: subset=pause_only top_k=20 model=svm:rbf_c1 bal_acc=0.655 auroc=0.320
language_es_reading_rich: subset=pause_only top_k=50 model=lr:c1 bal_acc=0.412 auroc=0.498
language_es_reading_rich: subset=pause_only top_k=50 model=dt:depth20 bal_acc=0.610 auroc=0.545
language_es_reading_rich: subset=pause_only top_k=50 model=rf:n200 bal_acc=0.588 auroc=0.500
language_es_reading_rich: subset=pause_only top_k=50 model=svm:linear_c1 bal_acc=0.433 auroc=0.675
language_es_reading_rich: subset=pause_only top_k=50 model=svm:rbf_c1 bal_acc=0.655 auroc=0.320
language_es_reading_rich: subset=pause_only top_k=100 model=lr:c1 bal_acc=0.412 auroc=0.498
language_es_reading_rich: subset=pause_only top_k=100 model=dt:depth20 bal_acc=0.610 auroc=0.545
language_es_reading_rich: subset=pause_only top_k=100 model=rf:n200 bal_acc=0.588 auroc=0.500
language_es_reading_rich: subset=pause_only top_k=100 model=svm:linear_c1 bal_acc=0.433 auroc=0.675
language_es_reading_rich: subset=pause_only top_k=100 model=svm:rbf_c1 bal_acc=0.655 auroc=0.320
language_es_reading_rich: subset=pause_only top_k=all model=lr:c1 bal_acc=0.412 auroc=0.498
language_es_reading_rich: subset=pause_only top_k=all model=dt:depth20 bal_acc=0.588 auroc=0.499
language_es_reading_rich: subset=pause_only top_k=all model=rf:n200 bal_acc=0.588 auroc=0.500
language_es_reading_rich: subset=pause_only top_k=all model=svm:linear_c1 bal_acc=0.433 auroc=0.675
language_es_reading_rich: subset=pause_only top_k=all model=svm:rbf_c1 bal_acc=0.655 auroc=0.320
language_es_reading_rich: subset=speech_graph_only top_k=5 model=lr:c1 bal_acc=0.684 auroc=0.692
language_es_reading_rich: subset=speech_graph_only top_k=5 model=dt:depth20 bal_acc=0.462 auroc=0.358
language_es_reading_rich: subset=speech_graph_only top_k=5 model=rf:n200 bal_acc=0.519 auroc=0.378
language_es_reading_rich: subset=speech_graph_only top_k=5 model=svm:linear_c1 bal_acc=0.598 auroc=0.657
language_es_reading_rich: subset=speech_graph_only top_k=5 model=svm:rbf_c1 bal_acc=0.494 auroc=0.556
language_es_reading_rich: subset=speech_graph_only top_k=10 model=lr:c1 bal_acc=0.684 auroc=0.692
language_es_reading_rich: subset=speech_graph_only top_k=10 model=dt:depth20 bal_acc=0.462 auroc=0.358
language_es_reading_rich: subset=speech_graph_only top_k=10 model=rf:n200 bal_acc=0.519 auroc=0.378
language_es_reading_rich: subset=speech_graph_only top_k=10 model=svm:linear_c1 bal_acc=0.598 auroc=0.657
language_es_reading_rich: subset=speech_graph_only top_k=10 model=svm:rbf_c1 bal_acc=0.494 auroc=0.556
language_es_reading_rich: subset=speech_graph_only top_k=20 model=lr:c1 bal_acc=0.684 auroc=0.692
language_es_reading_rich: subset=speech_graph_only top_k=20 model=dt:depth20 bal_acc=0.462 auroc=0.358
language_es_reading_rich: subset=speech_graph_only top_k=20 model=rf:n200 bal_acc=0.519 auroc=0.378
language_es_reading_rich: subset=speech_graph_only top_k=20 model=svm:linear_c1 bal_acc=0.598 auroc=0.657
language_es_reading_rich: subset=speech_graph_only top_k=20 model=svm:rbf_c1 bal_acc=0.494 auroc=0.556
language_es_reading_rich: subset=speech_graph_only top_k=50 model=lr:c1 bal_acc=0.684 auroc=0.692
language_es_reading_rich: subset=speech_graph_only top_k=50 model=dt:depth20 bal_acc=0.462 auroc=0.358
language_es_reading_rich: subset=speech_graph_only top_k=50 model=rf:n200 bal_acc=0.519 auroc=0.378
language_es_reading_rich: subset=speech_graph_only top_k=50 model=svm:linear_c1 bal_acc=0.598 auroc=0.657
language_es_reading_rich: subset=speech_graph_only top_k=50 model=svm:rbf_c1 bal_acc=0.494 auroc=0.556
language_es_reading_rich: subset=speech_graph_only top_k=100 model=lr:c1 bal_acc=0.684 auroc=0.692
language_es_reading_rich: subset=speech_graph_only top_k=100 model=dt:depth20 bal_acc=0.462 auroc=0.358
language_es_reading_rich: subset=speech_graph_only top_k=100 model=rf:n200 bal_acc=0.519 auroc=0.378
language_es_reading_rich: subset=speech_graph_only top_k=100 model=svm:linear_c1 bal_acc=0.598 auroc=0.657
language_es_reading_rich: subset=speech_graph_only top_k=100 model=svm:rbf_c1 bal_acc=0.494 auroc=0.556
language_es_reading_rich: subset=speech_graph_only top_k=all model=lr:c1 bal_acc=0.684 auroc=0.692
language_es_reading_rich: subset=speech_graph_only top_k=all model=dt:depth20 bal_acc=0.462 auroc=0.358
language_es_reading_rich: subset=speech_graph_only top_k=all model=rf:n200 bal_acc=0.495 auroc=0.389
language_es_reading_rich: subset=speech_graph_only top_k=all model=svm:linear_c1 bal_acc=0.598 auroc=0.657
language_es_reading_rich: subset=speech_graph_only top_k=all model=svm:rbf_c1 bal_acc=0.494 auroc=0.556
language_es_reading_rich: subset=acoustic_only top_k=5 skipped because no usable features remained
language_es_reading_rich: subset=acoustic_only top_k=10 skipped because no usable features remained
language_es_reading_rich: subset=acoustic_only top_k=20 skipped because no usable features remained
language_es_reading_rich: subset=acoustic_only top_k=50 skipped because no usable features remained
language_es_reading_rich: subset=acoustic_only top_k=100 skipped because no usable features remained
language_es_reading_rich: subset=acoustic_only top_k=all skipped because no usable features remained
language_es_reading_rich: subset=text_plus_pause top_k=5 model=lr:c1 bal_acc=0.662 auroc=0.696
language_es_reading_rich: subset=text_plus_pause top_k=5 model=dt:depth20 bal_acc=0.542 auroc=0.542
language_es_reading_rich: subset=text_plus_pause top_k=5 model=rf:n200 bal_acc=0.575 auroc=0.523
language_es_reading_rich: subset=text_plus_pause top_k=5 model=svm:linear_c1 bal_acc=0.619 auroc=0.695
language_es_reading_rich: subset=text_plus_pause top_k=5 model=svm:rbf_c1 bal_acc=0.629 auroc=0.668
language_es_reading_rich: subset=text_plus_pause top_k=10 model=lr:c1 bal_acc=0.707 auroc=0.735
language_es_reading_rich: subset=text_plus_pause top_k=10 model=dt:depth20 bal_acc=0.540 auroc=0.532
language_es_reading_rich: subset=text_plus_pause top_k=10 model=rf:n200 bal_acc=0.598 auroc=0.665
language_es_reading_rich: subset=text_plus_pause top_k=10 model=svm:linear_c1 bal_acc=0.740 auroc=0.752
language_es_reading_rich: subset=text_plus_pause top_k=10 model=svm:rbf_c1 bal_acc=0.662 auroc=0.685
language_es_reading_rich: subset=text_plus_pause top_k=20 model=lr:c1 bal_acc=0.662 auroc=0.678
language_es_reading_rich: subset=text_plus_pause top_k=20 model=dt:depth20 bal_acc=0.550 auroc=0.550
language_es_reading_rich: subset=text_plus_pause top_k=20 model=rf:n200 bal_acc=0.598 auroc=0.643
language_es_reading_rich: subset=text_plus_pause top_k=20 model=svm:linear_c1 bal_acc=0.639 auroc=0.639
language_es_reading_rich: subset=text_plus_pause top_k=20 model=svm:rbf_c1 bal_acc=0.674 auroc=0.656
language_es_reading_rich: subset=text_plus_pause top_k=50 model=lr:c1 bal_acc=0.627 auroc=0.580
language_es_reading_rich: subset=text_plus_pause top_k=50 model=dt:depth20 bal_acc=0.450 auroc=0.450
language_es_reading_rich: subset=text_plus_pause top_k=50 model=rf:n200 bal_acc=0.555 auroc=0.665
language_es_reading_rich: subset=text_plus_pause top_k=50 model=svm:linear_c1 bal_acc=0.604 auroc=0.567
language_es_reading_rich: subset=text_plus_pause top_k=50 model=svm:rbf_c1 bal_acc=0.639 auroc=0.631
language_es_reading_rich: subset=text_plus_pause top_k=100 model=lr:c1 bal_acc=0.594 auroc=0.541
language_es_reading_rich: subset=text_plus_pause top_k=100 model=dt:depth20 bal_acc=0.562 auroc=0.562
language_es_reading_rich: subset=text_plus_pause top_k=100 model=rf:n200 bal_acc=0.488 auroc=0.657
language_es_reading_rich: subset=text_plus_pause top_k=100 model=svm:linear_c1 bal_acc=0.537 auroc=0.543
language_es_reading_rich: subset=text_plus_pause top_k=100 model=svm:rbf_c1 bal_acc=0.605 auroc=0.647
language_es_reading_rich: subset=text_plus_pause top_k=all model=lr:c1 bal_acc=0.594 auroc=0.541
language_es_reading_rich: subset=text_plus_pause top_k=all model=dt:depth20 bal_acc=0.562 auroc=0.562
language_es_reading_rich: subset=text_plus_pause top_k=all model=rf:n200 bal_acc=0.488 auroc=0.651
language_es_reading_rich: subset=text_plus_pause top_k=all model=svm:linear_c1 bal_acc=0.537 auroc=0.543
