run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_pd_ctp_rich,all_universal,100,100,svm,rbf_c1,0.7,0.7,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.7555555555555555,0.7890975301501617,0.7037037037037037
language_el_pd_ctp_rich,pause_only,50,21,svm,rbf_c1,0.7166666666666667,0.7032967032967032,0.6,0.8333333333333334,0.8181818181818182,0.7166666666666667,0.7372267732267732,0.7037037037037037
language_el_pd_ctp_rich,pause_only,100,21,svm,rbf_c1,0.7166666666666667,0.7032967032967032,0.6,0.8333333333333334,0.8181818181818182,0.7166666666666667,0.7372267732267732,0.7037037037037037
language_el_pd_ctp_rich,pause_only,all,21,svm,rbf_c1,0.7166666666666667,0.7032967032967032,0.6,0.8333333333333334,0.8181818181818182,0.7166666666666667,0.7372267732267732,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,20,20,svm,linear_c1,0.6916666666666667,0.6931818181818181,0.8,0.5833333333333334,0.7058823529411765,0.7166666666666667,0.712590956452849,0.7037037037037037
language_el_pd_ctp_rich,pause_only,20,20,svm,rbf_c1,0.7166666666666667,0.7032967032967032,0.6,0.8333333333333334,0.8181818181818182,0.7111111111111111,0.7307452917452917,0.7037037037037037
language_el_pd_ctp_rich,all_universal,50,50,svm,linear_c1,0.6916666666666667,0.6931818181818181,0.8,0.5833333333333334,0.7058823529411765,0.6944444444444444,0.6921478521478521,0.7037037037037037
language_el_pd_ctp_rich,all_universal,20,20,dt,depth20,0.6916666666666667,0.6931818181818181,0.8,0.5833333333333334,0.7058823529411765,0.6916666666666667,0.6758169934640523,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause,20,20,lr,c1,0.7,0.7,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.6777777777777778,0.6601138475051519,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause,20,20,svm,linear_c1,0.7083333333333333,0.7032967032967032,0.6666666666666666,0.75,0.7692307692307693,0.6666666666666667,0.6417149517149517,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause,100,82,svm,rbf_c1,0.6916666666666667,0.6931818181818181,0.8,0.5833333333333334,0.7058823529411765,0.6666666666666667,0.6575355488974415,0.7037037037037037
language_el_pd_ctp_rich,text_plus_pause,all,82,svm,rbf_c1,0.6916666666666667,0.6931818181818181,0.8,0.5833333333333334,0.7058823529411765,0.6666666666666667,0.6575355488974415,0.7037037037037037
language_el_pd_ctp_rich,all_universal,5,5,dt,depth20,0.6666666666666666,0.6447368421052632,1.0,0.3333333333333333,0.6521739130434783,0.6666666666666667,0.6521739130434783,0.7037037037037037
