run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_zh_all_rich,speech_graph_only,10,5,rf,n200,0.6182336182336182,0.6238244514106583,0.3846153846153846,0.8518518518518519,0.5555555555555556,0.746082621082621,0.5533361658579227,0.7
language_zh_all_rich,speech_graph_only,20,5,rf,n200,0.6182336182336182,0.6238244514106583,0.3846153846153846,0.8518518518518519,0.5555555555555556,0.746082621082621,0.5533361658579227,0.7
language_zh_all_rich,speech_graph_only,50,5,rf,n200,0.6182336182336182,0.6238244514106583,0.3846153846153846,0.8518518518518519,0.5555555555555556,0.746082621082621,0.5533361658579227,0.7
language_zh_all_rich,speech_graph_only,100,5,rf,n200,0.6182336182336182,0.6238244514106583,0.3846153846153846,0.8518518518518519,0.5555555555555556,0.746082621082621,0.5533361658579227,0.7
language_zh_all_rich,acoustic_only,all,105,svm,rbf_c1,0.6680911680911681,0.6645702306079665,0.5769230769230769,0.7592592592592593,0.5357142857142857,0.7343304843304843,0.5331254819039899,0.7
language_zh_all_rich,text_plus_pause,10,10,svm,rbf_c1,0.6481481481481481,0.6509090909090909,0.5,0.7962962962962963,0.5416666666666666,0.712962962962963,0.4867672422603086,0.7
language_zh_all_rich,text_plus_pause_plus_graph,10,10,svm,rbf_c1,0.6481481481481481,0.6509090909090909,0.5,0.7962962962962963,0.5416666666666666,0.712962962962963,0.4867672422603086,0.7
language_zh_all_rich,text_only,20,20,rf,n200,0.6082621082621082,0.612590799031477,0.3461538461538461,0.8703703703703703,0.5625,0.7097578347578347,0.5738277979568019,0.7
language_zh_all_rich,text_plus_pause,20,20,svm,rbf_c1,0.688034188034188,0.6754563894523327,0.6538461538461539,0.7222222222222222,0.53125,0.6851851851851851,0.4835116731413124,0.7
language_zh_all_rich,text_plus_pause_plus_graph,20,20,svm,rbf_c1,0.688034188034188,0.6754563894523327,0.6538461538461539,0.7222222222222222,0.53125,0.6851851851851851,0.4835116731413124,0.7
language_zh_all_rich,pause_only,all,21,dt,depth20,0.6680911680911681,0.6645702306079665,0.5769230769230769,0.7592592592592593,0.5357142857142857,0.6688034188034189,0.4480452240067624,0.7
language_zh_all_rich,speech_graph_only,5,5,dt,depth20,0.6381766381766382,0.6428571428571428,0.4615384615384615,0.8148148148148148,0.5454545454545454,0.6388888888888891,0.4286713286713287,0.7
language_zh_all_rich,speech_graph_only,10,5,dt,depth20,0.6381766381766382,0.6428571428571428,0.4615384615384615,0.8148148148148148,0.5454545454545454,0.6388888888888891,0.4286713286713287,0.7
language_zh_all_rich,speech_graph_only,20,5,dt,depth20,0.6381766381766382,0.6428571428571428,0.4615384615384615,0.8148148148148148,0.5454545454545454,0.6388888888888891,0.4286713286713287,0.7
language_zh_all_rich,speech_graph_only,50,5,dt,depth20,0.6381766381766382,0.6428571428571428,0.4615384615384615,0.8148148148148148,0.5454545454545454,0.6388888888888891,0.4286713286713287,0.7
language_zh_all_rich,speech_graph_only,100,5,dt,depth20,0.6381766381766382,0.6428571428571428,0.4615384615384615,0.8148148148148148,0.5454545454545454,0.6388888888888891,0.4286713286713287,0.7
language_zh_all_rich,speech_graph_only,all,5,dt,depth20,0.6381766381766382,0.6428571428571428,0.4615384615384615,0.8148148148148148,0.5454545454545454,0.6388888888888891,0.4286713286713287,0.7
language_zh_all_rich,text_plus_pause,20,20,rf,n200,0.5890313390313391,0.5900799344127895,0.3076923076923077,0.8703703703703703,0.5333333333333333,0.8023504273504274,0.6480112777449625,0.6875
language_zh_all_rich,text_plus_pause_plus_graph,20,20,rf,n200,0.5890313390313391,0.5900799344127895,0.3076923076923077,0.8703703703703703,0.5333333333333333,0.8023504273504274,0.6480112777449625,0.6875
language_zh_all_rich,acoustic_only,50,50,lr,c1,0.6787749287749287,0.6643732169827152,0.6538461538461539,0.7037037037037037,0.5151515151515151,0.7898860398860399,0.7215660534609204,0.6875
language_zh_all_rich,text_only,20,20,lr,c1,0.6488603988603989,0.6473285134896843,0.5384615384615384,0.7592592592592593,0.5185185185185185,0.7521367521367521,0.6170185038351134,0.6875
