run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_all_rich,text_only,100,61,rf,n200,0.6071428571428571,0.6100795755968169,0.7857142857142857,0.4285714285714285,0.7333333333333333,0.6058673469387755,0.7166825057361214,0.6666666666666666
language_el_all_rich,text_plus_pause_plus_graph,50,50,rf,n200,0.625,0.625,0.75,0.5,0.75,0.6007653061224489,0.6915493492958604,0.6666666666666666
language_el_all_rich,pause_only,5,5,dt,depth20,0.5535714285714286,0.540625,0.8928571428571429,0.2142857142857142,0.6944444444444444,0.5535714285714286,0.691468253968254,0.6666666666666666
language_el_all_rich,pause_only,5,5,rf,n200,0.5714285714285714,0.5689149560117301,0.8571428571428571,0.2857142857142857,0.7058823529411765,0.5063775510204082,0.7058776979367329,0.6666666666666666
language_el_all_rich,pause_only,20,20,svm,rbf_c1,0.6785714285714286,0.6541176470588235,0.6428571428571429,0.7142857142857143,0.8181818181818182,0.211734693877551,0.5188361192458183,0.6666666666666666
language_el_all_rich,all_universal,5,5,rf,n200,0.5892857142857143,0.5906432748538011,0.75,0.4285714285714285,0.7241379310344828,0.798469387755102,0.9074797897547964,0.6428571428571429
language_el_all_rich,acoustic_only,5,5,rf,n200,0.5892857142857143,0.5906432748538011,0.75,0.4285714285714285,0.7241379310344828,0.798469387755102,0.9074797897547964,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_acoustic,5,5,rf,n200,0.5892857142857143,0.5906432748538011,0.75,0.4285714285714285,0.7241379310344828,0.798469387755102,0.9074797897547964,0.6428571428571429
language_el_all_rich,pause_only,50,21,svm,linear_c1,0.7142857142857143,0.6426545660805445,0.5,0.9285714285714286,0.9333333333333332,0.7933673469387755,0.8572043061303466,0.6428571428571429
language_el_all_rich,pause_only,100,21,svm,linear_c1,0.7142857142857143,0.6426545660805445,0.5,0.9285714285714286,0.9333333333333332,0.7933673469387755,0.8572043061303466,0.6428571428571429
language_el_all_rich,pause_only,all,21,svm,linear_c1,0.7142857142857143,0.6426545660805445,0.5,0.9285714285714286,0.9333333333333332,0.7933673469387755,0.8572043061303466,0.6428571428571429
language_el_all_rich,text_only,50,50,lr,c1,0.625,0.616555082166768,0.6785714285714286,0.5714285714285714,0.76,0.6836734693877551,0.7504390253611503,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_graph,50,50,lr,c1,0.6428571428571429,0.625668449197861,0.6428571428571429,0.6428571428571429,0.782608695652174,0.6556122448979592,0.7387104774391373,0.6428571428571429
language_el_all_rich,all_universal,10,10,dt,depth20,0.6428571428571429,0.625668449197861,0.6428571428571429,0.6428571428571429,0.782608695652174,0.6428571428571428,0.7412008281573499,0.6428571428571429
language_el_all_rich,acoustic_only,10,10,dt,depth20,0.6428571428571429,0.625668449197861,0.6428571428571429,0.6428571428571429,0.782608695652174,0.6428571428571428,0.7412008281573499,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_acoustic,10,10,dt,depth20,0.6428571428571429,0.625668449197861,0.6428571428571429,0.6428571428571429,0.782608695652174,0.6428571428571428,0.7412008281573499,0.6428571428571429
language_el_all_rich,all_universal,5,5,dt,depth20,0.625,0.616555082166768,0.6785714285714286,0.5714285714285714,0.76,0.625,0.73,0.6428571428571429
language_el_all_rich,pause_only,all,21,dt,depth20,0.625,0.616555082166768,0.6785714285714286,0.5714285714285714,0.76,0.625,0.73,0.6428571428571429
language_el_all_rich,acoustic_only,5,5,dt,depth20,0.625,0.616555082166768,0.6785714285714286,0.5714285714285714,0.76,0.625,0.73,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_graph,10,10,dt,depth20,0.625,0.616555082166768,0.6785714285714286,0.5714285714285714,0.76,0.625,0.73,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_acoustic,5,5,dt,depth20,0.625,0.616555082166768,0.6785714285714286,0.5714285714285714,0.76,0.625,0.73,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_acoustic,all,187,dt,depth20,0.625,0.616555082166768,0.6785714285714286,0.5714285714285714,0.76,0.625,0.73,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_graph,20,20,svm,linear_c1,0.6607142857142857,0.6326530612244898,0.6071428571428571,0.7142857142857143,0.8095238095238095,0.6224489795918368,0.7598087859646026,0.6428571428571429
language_el_all_rich,all_universal,50,50,dt,depth20,0.5892857142857143,0.5906432748538011,0.75,0.4285714285714285,0.7241379310344828,0.5892857142857143,0.7097701149425287,0.6428571428571429
language_el_all_rich,text_plus_pause_plus_graph,50,50,dt,depth20,0.5714285714285714,0.5728813559322035,0.7857142857142857,0.3571428571428571,0.7096774193548387,0.5714285714285714,0.7004608294930876,0.6428571428571429
